"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dataset","Input.Sample1","Input.Sample2","Input.Incoherent_Sample","Answer.Answer","Answer.FollowupAnswer","Approve","Reject"
"3G3AJKPCXLPTGO1QTUCI7Q9CD9D4YX","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","30ZX6P7VF9SW45PYTJXTS8TAYCEJ2T","AYSG3J2U3UF1Y","Approved","Sun Feb 11 11:51:18 PST 2018","Sun Feb 11 11:52:09 PST 2018","Wed Feb 14 11:52:09 PST 2018","Mon Feb 12 07:50:30 PST 2018","","","51","100% (8/8)","100% (8/8)","100% (8/8)","incoherent_sentences_arg2_diff_sense.json","That isn't surprising. Because the glitzy office that Ivan Boesky vacated for a prison cell had previously contained commodity operators Marc Rich and ""Pinky"" Green, today fugitives from a potential century apiece of jail sentences. 
","That isn't surprising. Because regular TV series ratings have slumped in the past five years, and premiering new shows is ""a crap shoot. 
","1","SampleText1","2"
"3G3AJKPCXLPTGO1QTUCI7Q9CD9D4YX","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","37XITHEISX6Q0B0DYHV86CONKKKCRM","AFIIFNK4FM7MZ","Approved","Sun Feb 11 11:39:20 PST 2018","Sun Feb 11 11:40:02 PST 2018","Wed Feb 14 11:40:02 PST 2018","Mon Feb 12 07:50:27 PST 2018","","","42","100% (1/1)","100% (1/1)","100% (1/1)","incoherent_sentences_arg2_diff_sense.json","That isn't surprising. Because the glitzy office that Ivan Boesky vacated for a prison cell had previously contained commodity operators Marc Rich and ""Pinky"" Green, today fugitives from a potential century apiece of jail sentences. 
","That isn't surprising. Because regular TV series ratings have slumped in the past five years, and premiering new shows is ""a crap shoot. 
","1","SampleText1","2"
"3G3AJKPCXLPTGO1QTUCI7Q9CD9D4YX","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3QY5DC2MXSHPJFC4TDGEJTWAOQLFUX","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:59 PST 2018","Fri Feb 09 09:01:46 PST 2018","Mon Feb 12 09:01:46 PST 2018","Mon Feb 12 07:50:28 PST 2018","","","1487","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_diff_sense.json","That isn't surprising. Because the glitzy office that Ivan Boesky vacated for a prison cell had previously contained commodity operators Marc Rich and ""Pinky"" Green, today fugitives from a potential century apiece of jail sentences. 
","That isn't surprising. Because regular TV series ratings have slumped in the past five years, and premiering new shows is ""a crap shoot. 
","1","SampleText1","2"
"3G3AJKPCXLPTGO1QTUCI7Q9CD9D4YX","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3TY7ZAOG5GHKJFS2WHTRAZ08G340KZ","A14I3K8UN3612X","Approved","Sun Feb 11 14:23:09 PST 2018","Sun Feb 11 14:26:45 PST 2018","Wed Feb 14 14:26:45 PST 2018","Mon Feb 12 07:50:21 PST 2018","","","216","100% (12/12)","100% (12/12)","100% (12/12)","incoherent_sentences_arg2_diff_sense.json","That isn't surprising. Because the glitzy office that Ivan Boesky vacated for a prison cell had previously contained commodity operators Marc Rich and ""Pinky"" Green, today fugitives from a potential century apiece of jail sentences. 
","That isn't surprising. Because regular TV series ratings have slumped in the past five years, and premiering new shows is ""a crap shoot. 
","1","SampleText2","1"
"3G9UA71JVVR04MOA9S9M0FEYR7U7JQ","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","30OG32W0SV8KIBSZ11KMNGJG4VDNEZ","A1AJG4BGSRPC93","Approved","Fri Feb 09 16:22:02 PST 2018","Fri Feb 09 16:22:15 PST 2018","Mon Feb 12 16:22:15 PST 2018","Mon Feb 12 07:50:22 PST 2018","","","13","100% (5/5)","100% (5/5)","100% (5/5)","incoherent_sentences_arg2_random.json","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While unless the Federal Reserve eases interest rates soon to stimulate the economy, profits could remain disappointing. 
","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While minicar output more than tripled. 
","1","SampleText1","2"
"3G9UA71JVVR04MOA9S9M0FEYR7U7JQ","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","31N2WW6R9SN5KLZLETKDWK6ABD1F3P","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:00 PST 2018","Fri Feb 09 08:38:55 PST 2018","Mon Feb 12 08:38:55 PST 2018","Mon Feb 12 07:50:27 PST 2018","","","175","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_random.json","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While unless the Federal Reserve eases interest rates soon to stimulate the economy, profits could remain disappointing. 
","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While minicar output more than tripled. 
","1","SampleText2","2"
"3G9UA71JVVR04MOA9S9M0FEYR7U7JQ","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","3IJXV6UZ1YGHDEMDQRRUHFMIXJAIRO","A22KRF782ELLB0","Approved","Fri Feb 09 08:44:53 PST 2018","Fri Feb 09 08:45:18 PST 2018","Mon Feb 12 08:45:18 PST 2018","Mon Feb 12 07:50:24 PST 2018","","","25","100% (2/2)","100% (2/2)","100% (2/2)","incoherent_sentences_arg2_random.json","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While unless the Federal Reserve eases interest rates soon to stimulate the economy, profits could remain disappointing. 
","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While minicar output more than tripled. 
","1","SampleText1","2"
"3G9UA71JVVR04MOA9S9M0FEYR7U7JQ","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","3LS2AMNW5GNRXZIGB7FZWM8ZDCXOQQ","A1K8QNLYYYX21W","Approved","Sun Feb 11 10:28:05 PST 2018","Sun Feb 11 10:28:42 PST 2018","Wed Feb 14 10:28:42 PST 2018","Mon Feb 12 07:50:23 PST 2018","","","37","100% (7/7)","100% (7/7)","100% (7/7)","incoherent_sentences_arg2_random.json","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While unless the Federal Reserve eases interest rates soon to stimulate the economy, profits could remain disappointing. 
","Midsized cars accounted for the greatest growth in units, rising 62,872 units to 134,550 units, or 88%. While minicar output more than tripled. 
","1","SampleText1","2"
"3GVPRXWRPHR49B44RAOMOEZYES5I7P","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","32ZKVD547GKF74N59RYHDUFPWF93BV","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:37:03 PST 2018","Fri Feb 09 09:02:40 PST 2018","Mon Feb 12 09:02:40 PST 2018","Mon Feb 12 07:50:29 PST 2018","","","1537","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_diff_sense.json","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because it's a bottom-line issue. 
","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because white, 24 years old, a singer in her church choir, she symbolizes a generation that gave its heart and its vote to Ronald Reagan. 
","1","SampleText1","3"
"3GVPRXWRPHR49B44RAOMOEZYES5I7P","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3D4CH1LGEBQXDNKW6MR55I98CQHG9O","A14I3K8UN3612X","Approved","Sun Feb 11 14:23:05 PST 2018","Sun Feb 11 14:25:10 PST 2018","Wed Feb 14 14:25:10 PST 2018","Mon Feb 12 07:50:22 PST 2018","","","125","100% (12/12)","100% (12/12)","100% (12/12)","incoherent_sentences_arg2_diff_sense.json","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because it's a bottom-line issue. 
","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because white, 24 years old, a singer in her church choir, she symbolizes a generation that gave its heart and its vote to Ronald Reagan. 
","1","SampleText1","1"
"3GVPRXWRPHR49B44RAOMOEZYES5I7P","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3OLF68YTNAY546Y6N8ZNJSKGHV7FAF","A2ESBX4C2Q6TQY","Approved","Mon Feb 12 05:04:56 PST 2018","Mon Feb 12 05:05:36 PST 2018","Thu Feb 15 05:05:36 PST 2018","Mon Feb 12 07:50:25 PST 2018","","","40","100% (1/1)","100% (1/1)","100% (1/1)","incoherent_sentences_arg2_diff_sense.json","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because it's a bottom-line issue. 
","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because white, 24 years old, a singer in her church choir, she symbolizes a generation that gave its heart and its vote to Ronald Reagan. 
","1","SampleText1","2"
"3GVPRXWRPHR49B44RAOMOEZYES5I7P","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3VZLGYJEYM7N50XZZUL86SBWUK5ZXK","A1KUAL8PN2X8PK","Approved","Mon Feb 12 02:59:21 PST 2018","Mon Feb 12 03:00:03 PST 2018","Thu Feb 15 03:00:03 PST 2018","Mon Feb 12 07:50:24 PST 2018","","","42","100% (4/4)","100% (4/4)","100% (4/4)","incoherent_sentences_arg2_diff_sense.json","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because it's a bottom-line issue. 
","Heidi Ehman might have stepped from a recruiting poster for young Republicans. Because white, 24 years old, a singer in her church choir, she symbolizes a generation that gave its heart and its vote to Ronald Reagan. 
","1","SampleText1","1"
"3I01FDIL6M5GFZRCTK6G1Q2DB7B2DR","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3K772S5NP98S8F6OY3P9IWMKINVHEJ","A1K8QNLYYYX21W","Approved","Sun Feb 11 10:29:54 PST 2018","Sun Feb 11 10:30:20 PST 2018","Wed Feb 14 10:30:20 PST 2018","Mon Feb 12 07:50:23 PST 2018","","","26","100% (7/7)","100% (7/7)","100% (7/7)","incoherent_sentences_arg2_diff_sense.json","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However at the time merchants were asking for premiums of about five cents a pound. 
","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However mcCaw to escalate the bidding again. 
","2","SampleText2","3"
"3I01FDIL6M5GFZRCTK6G1Q2DB7B2DR","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3Q5ZZ9ZEVPCZJLC2KY201PN82AB85X","A5V3ZMQI0PU3F","Approved","Sat Feb 10 20:24:27 PST 2018","Sat Feb 10 20:38:58 PST 2018","Tue Feb 13 20:38:58 PST 2018","Mon Feb 12 07:50:26 PST 2018","","","871","100% (7/7)","100% (7/7)","100% (7/7)","incoherent_sentences_arg2_diff_sense.json","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However at the time merchants were asking for premiums of about five cents a pound. 
","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However mcCaw to escalate the bidding again. 
","2","SampleText2","2"
"3I01FDIL6M5GFZRCTK6G1Q2DB7B2DR","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3S0TNUHWKUFUNYRVZ4KJZ1B0FO68DW","A16HSMUJ7C7QA7","Approved","Fri Feb 09 15:14:37 PST 2018","Fri Feb 09 15:15:02 PST 2018","Mon Feb 12 15:15:02 PST 2018","Mon Feb 12 07:50:22 PST 2018","","","25","100% (3/3)","100% (3/3)","100% (3/3)","incoherent_sentences_arg2_diff_sense.json","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However at the time merchants were asking for premiums of about five cents a pound. 
","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However mcCaw to escalate the bidding again. 
","2","SampleText2","2"
"3I01FDIL6M5GFZRCTK6G1Q2DB7B2DR","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3W92K5RLWVEXUX8FSRDAT37GD3G5VT","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:16 PST 2018","Fri Feb 09 08:56:01 PST 2018","Mon Feb 12 08:56:01 PST 2018","Mon Feb 12 07:50:28 PST 2018","","","1185","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_diff_sense.json","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However at the time merchants were asking for premiums of about five cents a pound. 
","The mint purchases were at premiums about 4 1/2 cents a pound above the respective prices for the copper. However mcCaw to escalate the bidding again. 
","2","SampleText2","2"
"3PUOXASB570UIKH76BAS25TU5VUZ9E","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","30BXRYBRP5UMPFSFJ3JF42TKPL9HWW","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:13 PST 2018","Fri Feb 09 08:49:08 PST 2018","Mon Feb 12 08:49:08 PST 2018","Mon Feb 12 07:50:27 PST 2018","","","775","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_random.json","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore every issue is multisided. 
","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore a few attorneys offer horror stories of jobs botched by consultants or of overpriced services. 
","1","SampleText1","1"
"3PUOXASB570UIKH76BAS25TU5VUZ9E","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","352YTHGROWAAGD9V9XDW9AAT5Y1H4D","A1IFIK8J49WBER","Approved","Sun Feb 11 10:28:24 PST 2018","Sun Feb 11 10:29:19 PST 2018","Wed Feb 14 10:29:19 PST 2018","Mon Feb 12 07:50:23 PST 2018","","","55","100% (1/1)","100% (1/1)","100% (1/1)","incoherent_sentences_arg2_random.json","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore every issue is multisided. 
","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore a few attorneys offer horror stories of jobs botched by consultants or of overpriced services. 
","1","SampleText1","1"
"3PUOXASB570UIKH76BAS25TU5VUZ9E","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","38SKSKU7R2U6AGR0L7UYV3DJRRMLI2","A2YDKZI930GXVP","Approved","Fri Feb 09 08:51:03 PST 2018","Fri Feb 09 08:51:24 PST 2018","Mon Feb 12 08:51:24 PST 2018","Mon Feb 12 07:50:25 PST 2018","","","21","100% (1/1)","100% (1/1)","100% (1/1)","incoherent_sentences_arg2_random.json","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore every issue is multisided. 
","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore a few attorneys offer horror stories of jobs botched by consultants or of overpriced services. 
","1","SampleText1","1"
"3PUOXASB570UIKH76BAS25TU5VUZ9E","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:39 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:39 PST 2018","","","3VHP9MDGROHTXLV47MVEPNA4HSEFCR","A1AJG4BGSRPC93","Approved","Fri Feb 09 16:21:42 PST 2018","Fri Feb 09 16:22:01 PST 2018","Mon Feb 12 16:22:01 PST 2018","Mon Feb 12 07:50:22 PST 2018","","","19","100% (5/5)","100% (5/5)","100% (5/5)","incoherent_sentences_arg2_random.json","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore every issue is multisided. 
","Litigation Sciences concedes that in one in 20 cases it was flatout wrong in its predictions. Furthermore a few attorneys offer horror stories of jobs botched by consultants or of overpriced services. 
","1","SampleText2","2"
"3RHLQY6EDT1QID6ZXYP4U5ZBVL7D4Y","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3A4TN5196LFDBHMA2CJES8MHXANHCT","A5V3ZMQI0PU3F","Approved","Sat Feb 10 20:38:58 PST 2018","Sat Feb 10 20:39:49 PST 2018","Tue Feb 13 20:39:49 PST 2018","Mon Feb 12 07:50:26 PST 2018","","","51","100% (7/7)","100% (7/7)","100% (7/7)","incoherent_sentences_arg2_random.json","But many consumers probably will use the extra time to put off some purchasing until the last minute. So trucking, shipping and air-freight firms are all planning rate increases, reflecting higher costs and tightened demand. 
","But many consumers probably will use the extra time to put off some purchasing until the last minute. So what you'll hear as we get into December is that sales are sluggish. 
","1","SampleText1","1"
"3RHLQY6EDT1QID6ZXYP4U5ZBVL7D4Y","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3OLF68YTNAY546Y6N8ZNJSKGHNTFAL","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:15 PST 2018","Fri Feb 09 08:52:26 PST 2018","Mon Feb 12 08:52:26 PST 2018","Mon Feb 12 07:50:28 PST 2018","","","971","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_random.json","But many consumers probably will use the extra time to put off some purchasing until the last minute. So trucking, shipping and air-freight firms are all planning rate increases, reflecting higher costs and tightened demand. 
","But many consumers probably will use the extra time to put off some purchasing until the last minute. So what you'll hear as we get into December is that sales are sluggish. 
","1","SampleText1","3"
"3RHLQY6EDT1QID6ZXYP4U5ZBVL7D4Y","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3R0T90IZ1T9ZBLRZI61W78AGIB5GCQ","A3F0NFNLOLFJT0","Approved","Sun Feb 11 10:24:00 PST 2018","Sun Feb 11 10:24:34 PST 2018","Wed Feb 14 10:24:34 PST 2018","Mon Feb 12 07:50:25 PST 2018","","","34","100% (3/3)","100% (3/3)","100% (3/3)","incoherent_sentences_arg2_random.json","But many consumers probably will use the extra time to put off some purchasing until the last minute. So trucking, shipping and air-freight firms are all planning rate increases, reflecting higher costs and tightened demand. 
","But many consumers probably will use the extra time to put off some purchasing until the last minute. So what you'll hear as we get into December is that sales are sluggish. 
","1","SampleText2","1"
"3RHLQY6EDT1QID6ZXYP4U5ZBVL7D4Y","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","3S3AMIZX3V2WZ1H8GG0O1N7J5JPDCD","A37PO5YNKE5D97","Approved","Sun Feb 11 10:23:23 PST 2018","Sun Feb 11 10:24:50 PST 2018","Wed Feb 14 10:24:50 PST 2018","Mon Feb 12 07:50:25 PST 2018","","","87","100% (3/3)","100% (3/3)","100% (3/3)","incoherent_sentences_arg2_random.json","But many consumers probably will use the extra time to put off some purchasing until the last minute. So trucking, shipping and air-freight firms are all planning rate increases, reflecting higher costs and tightened demand. 
","But many consumers probably will use the extra time to put off some purchasing until the last minute. So what you'll hear as we get into December is that sales are sluggish. 
","1","SampleText2","1"
"3RKHNXPHGWTXDH6O4L29BMSVE7SKU5","33Q5C6LAR9Z5WWEVJ8MGRODQEETE2F","Coherent vs Incoherent sentences","The assignment is to select the incoherent text from a coherent/incoherent pair of texts and indicate how incoherent the selected text is relative to the other.","Reading, Text, Coherence, Incoherence","$0.03","Fri Feb 09 08:35:40 PST 2018","4","BatchId:3108852;OriginalHitTemplateId:920937336;","1800","259200","Fri Feb 16 08:35:40 PST 2018","","","32N49TQG3HFU03KWNN4R1EN25HHAV4","AKSJ3C5O3V9RB","Approved","Fri Feb 09 08:36:56 PST 2018","Fri Feb 09 09:00:38 PST 2018","Mon Feb 12 09:00:38 PST 2018","Mon Feb 12 07:50:28 PST 2018","","","1422","100% (20/20)","100% (20/20)","100% (20/20)","incoherent_sentences_arg2_random.json","One big technology issue, Novell, rode the roller coaster. Specifically the stock, which finished Monday at 29 1/2, traded as high as 29 3/4 and as low as 28 3/4 before closing at 29 1/4, down 1/4. 
","One big technology issue, Novell, rode the roller coaster. Specifically talk hurts from where it spurts,"" one of them says. 
","2","SampleText2","3"
