_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_classify_the_sample,dataset,incoherent_sentences_arg2_diff_sensetxt,plant_genetics_success_in_creating_genetically_engineered_male_steriles_doesnt_automatically_mean_it_would_be_simple_to_create_hybrids_in_all_crops_thats_because_22_workers_were_missing_and_presumed_dead,please_classify_the_sample_gold,sample
1445998661,11/21/2017 01:21:25,false,3061036802,,11/21/2017 01:18:01,false,neodev,1,32878697,VEN,,,186.95.37.89,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the soviet foreign minister publicly concedes that his government ""violated norms of behavior"" in afghanistan and just plain lied about the radar station in contrast the dollar finished mixed, while gold declined
"
1445998661,11/21/2017 01:50:37,false,3061131033,,11/21/2017 01:49:28,false,neodev,1,42916569,VEN,,,190.78.4.79,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the soviet foreign minister publicly concedes that his government ""violated norms of behavior"" in afghanistan and just plain lied about the radar station in contrast the dollar finished mixed, while gold declined
"
1445998661,11/21/2017 01:53:10,false,3061139718,,11/21/2017 01:48:08,false,neodev,1,43753614,EGY,11,Cairo,197.32.196.192,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the soviet foreign minister publicly concedes that his government ""violated norms of behavior"" in afghanistan and just plain lied about the radar station in contrast the dollar finished mixed, while gold declined
"
1445998662,11/21/2017 01:20:56,false,3061035219,,11/21/2017 01:18:47,false,elite,1,43667456,COL,2,Medellín,201.233.96.41,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"aimed at eliminating inflation within five years furthermore mr. covert had to search through law books scattered on the floor of his office yesterday, and mr. belli's courtyard was strewn with bricks
"
1445998662,11/21/2017 01:22:24,false,3061039880,,11/21/2017 01:19:06,false,neodev,1,43902887,VEN,25,Caracas,190.123.191.139,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"aimed at eliminating inflation within five years furthermore mr. covert had to search through law books scattered on the floor of his office yesterday, and mr. belli's courtyard was strewn with bricks
"
1445998662,11/21/2017 01:25:39,false,3061050460,,11/21/2017 01:18:55,false,elite,1,43125727,BRA,8,Vitoria,177.17.83.202,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"aimed at eliminating inflation within five years furthermore mr. covert had to search through law books scattered on the floor of his office yesterday, and mr. belli's courtyard was strewn with bricks
"
1445998662,11/21/2017 01:51:05,false,3061132629,,11/21/2017 01:48:56,false,elite,1,43855651,PHL,13,Binakod,175.158.208.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"aimed at eliminating inflation within five years furthermore mr. covert had to search through law books scattered on the floor of his office yesterday, and mr. belli's courtyard was strewn with bricks
"
1445998663,11/21/2017 01:33:19,false,3061073996,,11/21/2017 01:19:38,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"mr. marous said westinghouse would own 70% of the facility and that cash flows into stock funds were heavier than usual after heavy outflows on the 13th
"
1445998663,11/21/2017 01:51:31,false,3061134045,,11/21/2017 01:49:49,false,neodev,1,44042322,EGY,11,Cairo,41.44.201.157,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"mr. marous said westinghouse would own 70% of the facility and that cash flows into stock funds were heavier than usual after heavy outflows on the 13th
"
1445998663,11/21/2017 01:54:09,false,3061143226,,11/21/2017 01:49:47,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"mr. marous said westinghouse would own 70% of the facility and that cash flows into stock funds were heavier than usual after heavy outflows on the 13th
"
1445998663,11/21/2017 02:51:40,false,3061325247,,11/21/2017 02:51:25,false,neodev,1,43692986,EGY,19,Port Said,41.238.92.216,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"mr. marous said westinghouse would own 70% of the facility and that cash flows into stock funds were heavier than usual after heavy outflows on the 13th
"
1445998664,11/21/2017 01:21:11,false,3061036143,,11/21/2017 01:20:29,false,neodev,1,36123103,MEX,31,Mérida,189.221.47.200,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room marina hotel & casino from southwest securities, a nevada limited partnership while he spent $300 million on his art business this year
"
1445998664,11/21/2017 01:25:36,false,3061050280,,11/21/2017 01:20:25,false,neodev,1,43983437,COL,,,161.18.97.101,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room marina hotel & casino from southwest securities, a nevada limited partnership while he spent $300 million on his art business this year
"
1445998664,11/21/2017 01:50:51,false,3061131860,,11/21/2017 01:50:40,false,neodev,1,43692986,EGY,19,Port Said,41.238.92.216,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room marina hotel & casino from southwest securities, a nevada limited partnership while he spent $300 million on his art business this year
"
1445998664,11/21/2017 02:53:19,false,3061330407,,11/21/2017 02:51:51,false,neodev,1,39939687,VEN,,,190.198.135.139,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room marina hotel & casino from southwest securities, a nevada limited partnership while he spent $300 million on his art business this year
"
1445998665,11/21/2017 01:20:28,false,3061034122,,11/21/2017 01:19:33,false,neodev,1,36123103,MEX,31,Mérida,189.221.47.200,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"inside the grid were 24 of these plant cells jammed full of clutter.one she made into a topiary rec room, replete with plants shaped into a barcalounger, tv, piano and chairs.in another, she requisitioned topiary mx missile cones -- costing $10,000 each -- in heights up to 20 feet.another she stuffed with eight ""rectilinear hedges"" for a topiary geometry lesson in the right-angling of plants.in the herbal lounge she specified a ""plaid knot garden"" decor.she ordered the foyer done in a different plaid planting, and made the landscape architects study a book on tartans. in one garden roomette she implanted a 43-foot square glass cube meant to show off a plaid tile floor conceit, a ""zinc sink,"" a ""huge fishbowl with carp"" and a ""birdcage with cockatoos and corporate pride as well as the close ties common among japanese manufacturers help explain why
"
1445998665,11/21/2017 01:21:01,false,3061035602,,11/21/2017 01:19:36,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"inside the grid were 24 of these plant cells jammed full of clutter.one she made into a topiary rec room, replete with plants shaped into a barcalounger, tv, piano and chairs.in another, she requisitioned topiary mx missile cones -- costing $10,000 each -- in heights up to 20 feet.another she stuffed with eight ""rectilinear hedges"" for a topiary geometry lesson in the right-angling of plants.in the herbal lounge she specified a ""plaid knot garden"" decor.she ordered the foyer done in a different plaid planting, and made the landscape architects study a book on tartans. in one garden roomette she implanted a 43-foot square glass cube meant to show off a plaid tile floor conceit, a ""zinc sink,"" a ""huge fishbowl with carp"" and a ""birdcage with cockatoos and corporate pride as well as the close ties common among japanese manufacturers help explain why
"
1445998665,11/21/2017 01:21:55,false,3061038495,,11/21/2017 01:19:28,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"inside the grid were 24 of these plant cells jammed full of clutter.one she made into a topiary rec room, replete with plants shaped into a barcalounger, tv, piano and chairs.in another, she requisitioned topiary mx missile cones -- costing $10,000 each -- in heights up to 20 feet.another she stuffed with eight ""rectilinear hedges"" for a topiary geometry lesson in the right-angling of plants.in the herbal lounge she specified a ""plaid knot garden"" decor.she ordered the foyer done in a different plaid planting, and made the landscape architects study a book on tartans. in one garden roomette she implanted a 43-foot square glass cube meant to show off a plaid tile floor conceit, a ""zinc sink,"" a ""huge fishbowl with carp"" and a ""birdcage with cockatoos and corporate pride as well as the close ties common among japanese manufacturers help explain why
"
1445998665,11/21/2017 01:24:41,false,3061047251,,11/21/2017 01:19:21,false,neodev,1,42011823,VEN,7,Valencia,190.201.42.17,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"inside the grid were 24 of these plant cells jammed full of clutter.one she made into a topiary rec room, replete with plants shaped into a barcalounger, tv, piano and chairs.in another, she requisitioned topiary mx missile cones -- costing $10,000 each -- in heights up to 20 feet.another she stuffed with eight ""rectilinear hedges"" for a topiary geometry lesson in the right-angling of plants.in the herbal lounge she specified a ""plaid knot garden"" decor.she ordered the foyer done in a different plaid planting, and made the landscape architects study a book on tartans. in one garden roomette she implanted a 43-foot square glass cube meant to show off a plaid tile floor conceit, a ""zinc sink,"" a ""huge fishbowl with carp"" and a ""birdcage with cockatoos and corporate pride as well as the close ties common among japanese manufacturers help explain why
"
1445998666,11/21/2017 01:20:32,false,3061034185,,11/21/2017 01:18:14,false,neodev,1,42028610,VEN,20,San Cristóbal,201.243.140.158,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"cimflex teknowledge rose 13/16, or 39%, to 2 7/8 on volume of 494,100 shares as you get a rain at the wrong time and the crop is ruined
"
1445998666,11/21/2017 01:21:25,false,3061036789,,11/21/2017 01:18:01,false,neodev,1,32878697,VEN,,,186.95.37.89,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"cimflex teknowledge rose 13/16, or 39%, to 2 7/8 on volume of 494,100 shares as you get a rain at the wrong time and the crop is ruined
"
1445998666,11/21/2017 01:50:37,false,3061131032,,11/21/2017 01:49:28,false,neodev,1,42916569,VEN,,,190.78.4.79,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"cimflex teknowledge rose 13/16, or 39%, to 2 7/8 on volume of 494,100 shares as you get a rain at the wrong time and the crop is ruined
"
1445998666,11/21/2017 01:53:10,false,3061139713,,11/21/2017 01:48:08,false,neodev,1,43753614,EGY,11,Cairo,197.32.196.192,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"cimflex teknowledge rose 13/16, or 39%, to 2 7/8 on volume of 494,100 shares as you get a rain at the wrong time and the crop is ruined
"
1445998667,11/21/2017 01:21:15,false,3061036272,,11/21/2017 01:20:00,false,instagc,1,36656211,ESP,51,Villanueva Del Ariscal,89.131.88.139,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the cbs plan to use big-time sports as a platform for other series carries no guarantee of success, however because teleflora will run tv ads at valentine's day promoting its ""snoopy's love bouquet
"
1445998667,11/21/2017 01:21:39,false,3061037561,,11/21/2017 01:20:09,false,elite,1,43727714,VEN,25,Caracas,200.35.204.225,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the cbs plan to use big-time sports as a platform for other series carries no guarantee of success, however because teleflora will run tv ads at valentine's day promoting its ""snoopy's love bouquet
"
1445998667,11/21/2017 01:21:53,false,3061038341,,11/21/2017 01:20:19,false,neodev,1,40027412,VEN,4,Maracay,190.38.40.49,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the cbs plan to use big-time sports as a platform for other series carries no guarantee of success, however because teleflora will run tv ads at valentine's day promoting its ""snoopy's love bouquet
"
1445998667,11/21/2017 01:25:36,false,3061050275,,11/21/2017 01:20:25,false,neodev,1,43983437,COL,,,161.18.97.101,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the cbs plan to use big-time sports as a platform for other series carries no guarantee of success, however because teleflora will run tv ads at valentine's day promoting its ""snoopy's love bouquet
"
1445998668,11/21/2017 01:33:19,false,3061073994,,11/21/2017 01:19:38,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"and the risks go up with each new sports package that cbs locks up for example one preliminary estimate put the retrofitting cost at as much as $50 million
"
1445998668,11/21/2017 01:51:31,false,3061134035,,11/21/2017 01:49:49,false,neodev,1,44042322,EGY,11,Cairo,41.44.201.157,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"and the risks go up with each new sports package that cbs locks up for example one preliminary estimate put the retrofitting cost at as much as $50 million
"
1445998668,11/21/2017 01:54:09,false,3061143223,,11/21/2017 01:49:47,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"and the risks go up with each new sports package that cbs locks up for example one preliminary estimate put the retrofitting cost at as much as $50 million
"
1445998668,11/21/2017 02:51:40,false,3061325238,,11/21/2017 02:51:25,false,neodev,1,43692986,EGY,19,Port Said,41.238.92.216,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"and the risks go up with each new sports package that cbs locks up for example one preliminary estimate put the retrofitting cost at as much as $50 million
"
1445998669,11/21/2017 01:19:34,false,3061030955,,11/21/2017 01:18:25,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the hypercard program allows users to design applications for macintosh computers without having to be hardcore programmers and is distributed with every macintosh sold and she declined to identify other bidders
"
1445998669,11/21/2017 01:19:37,false,3061031098,,11/21/2017 01:18:25,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the hypercard program allows users to design applications for macintosh computers without having to be hardcore programmers and is distributed with every macintosh sold and she declined to identify other bidders
"
1445998669,11/21/2017 01:20:07,false,3061033005,,11/21/2017 01:18:32,false,elite,1,43727714,VEN,25,Caracas,200.35.204.225,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the hypercard program allows users to design applications for macintosh computers without having to be hardcore programmers and is distributed with every macintosh sold and she declined to identify other bidders
"
1445998669,11/21/2017 01:23:08,false,3061042269,,11/21/2017 01:21:57,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"the hypercard program allows users to design applications for macintosh computers without having to be hardcore programmers and is distributed with every macintosh sold and she declined to identify other bidders
"
1445998670,11/21/2017 01:21:15,false,3061036270,,11/21/2017 01:20:00,false,instagc,1,36656211,ESP,51,Villanueva Del Ariscal,89.131.88.139,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but the news was even worse for sears's core u.s. retailing operation, the largest in the nation specifically a fortune article on saul steinberg was entitled, ""fear and loathing in the corporate boardrooms
"
1445998670,11/21/2017 01:21:39,false,3061037568,,11/21/2017 01:20:09,false,elite,1,43727714,VEN,25,Caracas,200.35.204.225,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but the news was even worse for sears's core u.s. retailing operation, the largest in the nation specifically a fortune article on saul steinberg was entitled, ""fear and loathing in the corporate boardrooms
"
1445998670,11/21/2017 01:21:53,false,3061038344,,11/21/2017 01:20:19,false,neodev,1,40027412,VEN,4,Maracay,190.38.40.49,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but the news was even worse for sears's core u.s. retailing operation, the largest in the nation specifically a fortune article on saul steinberg was entitled, ""fear and loathing in the corporate boardrooms
"
1445998670,11/21/2017 01:25:36,false,3061050284,,11/21/2017 01:20:25,false,neodev,1,43983437,COL,,,161.18.97.101,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but the news was even worse for sears's core u.s. retailing operation, the largest in the nation specifically a fortune article on saul steinberg was entitled, ""fear and loathing in the corporate boardrooms
"
1445998671,11/21/2017 01:18:24,false,3061027704,,11/21/2017 01:17:23,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"since this treasure chest is too big to fit in a bank vault, it has been turned into one specifically headquarter officials didn't approve the bid in advance and will take measures so this kind of thing doesn't happen in the future
"
1445998671,11/21/2017 01:18:24,false,3061027711,,11/21/2017 01:17:17,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"since this treasure chest is too big to fit in a bank vault, it has been turned into one specifically headquarter officials didn't approve the bid in advance and will take measures so this kind of thing doesn't happen in the future
"
1445998671,11/21/2017 01:49:37,false,3061128077,,11/21/2017 01:47:30,false,neodev,1,43966055,EGY,14,Hehia,156.211.15.218,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"since this treasure chest is too big to fit in a bank vault, it has been turned into one specifically headquarter officials didn't approve the bid in advance and will take measures so this kind of thing doesn't happen in the future
"
1445998671,11/21/2017 01:49:38,false,3061128193,,11/21/2017 01:46:57,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"since this treasure chest is too big to fit in a bank vault, it has been turned into one specifically headquarter officials didn't approve the bid in advance and will take measures so this kind of thing doesn't happen in the future
"
1445998671,11/25/2017 00:04:19,false,3078939483,,11/25/2017 00:02:44,false,neodev,0.6667,42752296,VEN,15,Guarenas,200.82.219.212,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"since this treasure chest is too big to fit in a bank vault, it has been turned into one specifically headquarter officials didn't approve the bid in advance and will take measures so this kind of thing doesn't happen in the future
"
1445998672,11/21/2017 01:21:41,false,3061037692,,11/21/2017 01:19:44,false,neodev,1,43803786,EGY,11,Cairo,105.82.36.96,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"by starving the peasant, the communists have starved poland for example we're making a fairly obvious plea for some emotional reaction
"
1445998672,11/21/2017 01:33:19,false,3061073989,,11/21/2017 01:19:38,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"by starving the peasant, the communists have starved poland for example we're making a fairly obvious plea for some emotional reaction
"
1445998672,11/21/2017 01:51:31,false,3061134047,,11/21/2017 01:49:49,false,neodev,1,44042322,EGY,11,Cairo,41.44.201.157,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"by starving the peasant, the communists have starved poland for example we're making a fairly obvious plea for some emotional reaction
"
1445998672,11/21/2017 01:54:09,false,3061143216,,11/21/2017 01:49:47,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"by starving the peasant, the communists have starved poland for example we're making a fairly obvious plea for some emotional reaction
"
1445998673,11/21/2017 01:19:34,false,3061030944,,11/21/2017 01:18:25,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"i hire transportation, and my customers have fresh cold cuts every day and roe v.wade pre-empted political debate, so the extremes blossomed
"
1445998673,11/21/2017 01:19:37,false,3061031107,,11/21/2017 01:18:25,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"i hire transportation, and my customers have fresh cold cuts every day and roe v.wade pre-empted political debate, so the extremes blossomed
"
1445998673,11/21/2017 01:20:07,false,3061032996,,11/21/2017 01:18:32,false,elite,1,43727714,VEN,25,Caracas,200.35.204.225,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"i hire transportation, and my customers have fresh cold cuts every day and roe v.wade pre-empted political debate, so the extremes blossomed
"
1445998673,11/21/2017 01:23:08,false,3061042280,,11/21/2017 01:21:57,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"i hire transportation, and my customers have fresh cold cuts every day and roe v.wade pre-empted political debate, so the extremes blossomed
"
1445998674,11/21/2017 01:21:41,false,3061037704,,11/21/2017 01:19:44,false,neodev,1,43803786,EGY,11,Cairo,105.82.36.96,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but while september exports rose to #8.43 billion, imports shot up to #10.37 billion however the most striking example yesterday may have been in community development funds
"
1445998674,11/21/2017 01:30:35,false,3061065582,,11/21/2017 01:19:57,false,neodev,1,40185726,VEN,23,Maracaibo,201.248.106.90,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but while september exports rose to #8.43 billion, imports shot up to #10.37 billion however the most striking example yesterday may have been in community development funds
"
1445998674,11/21/2017 01:48:49,false,3061125573,,11/21/2017 01:19:47,false,clixsense,1,43955960,IND,24,Hanumangarh,103.255.9.113,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but while september exports rose to #8.43 billion, imports shot up to #10.37 billion however the most striking example yesterday may have been in community development funds
"
1445998674,11/21/2017 02:52:28,false,3061327825,,11/21/2017 02:50:08,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"but while september exports rose to #8.43 billion, imports shot up to #10.37 billion however the most striking example yesterday may have been in community development funds
"
1445998675,11/21/2017 01:20:28,false,3061034124,,11/21/2017 01:19:33,false,neodev,1,36123103,MEX,31,Mérida,189.221.47.200,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"ual stock closed at $170 a share, down $8.375 and jackals roam the streets at night, and gemsbok, hardy antelope with long straight horns, wander in from the desert to drink from water sprinklers
"
1445998675,11/21/2017 01:21:01,false,3061035605,,11/21/2017 01:19:36,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"ual stock closed at $170 a share, down $8.375 and jackals roam the streets at night, and gemsbok, hardy antelope with long straight horns, wander in from the desert to drink from water sprinklers
"
1445998675,11/21/2017 01:21:55,false,3061038481,,11/21/2017 01:19:28,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"ual stock closed at $170 a share, down $8.375 and jackals roam the streets at night, and gemsbok, hardy antelope with long straight horns, wander in from the desert to drink from water sprinklers
"
1445998675,11/21/2017 01:24:41,false,3061047250,,11/21/2017 01:19:21,false,neodev,1,42011823,VEN,7,Valencia,190.201.42.17,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"ual stock closed at $170 a share, down $8.375 and jackals roam the streets at night, and gemsbok, hardy antelope with long straight horns, wander in from the desert to drink from water sprinklers
"
1445998676,11/21/2017 01:20:28,false,3061034108,,11/21/2017 01:19:33,false,neodev,1,36123103,MEX,31,Mérida,189.221.47.200,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"any investor who acquires ual stock in an attempt to force a buy-out or recapitalization must deal with united's contentious unions furthermore prior to the ruling the federal government had regulated only the telephone companies in quebec, ontario, british columbia and the northwest territories
"
1445998676,11/21/2017 01:21:01,false,3061035609,,11/21/2017 01:19:36,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"any investor who acquires ual stock in an attempt to force a buy-out or recapitalization must deal with united's contentious unions furthermore prior to the ruling the federal government had regulated only the telephone companies in quebec, ontario, british columbia and the northwest territories
"
1445998676,11/21/2017 01:21:55,false,3061038487,,11/21/2017 01:19:28,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"any investor who acquires ual stock in an attempt to force a buy-out or recapitalization must deal with united's contentious unions furthermore prior to the ruling the federal government had regulated only the telephone companies in quebec, ontario, british columbia and the northwest territories
"
1445998676,11/21/2017 01:24:41,false,3061047253,,11/21/2017 01:19:21,false,neodev,1,42011823,VEN,7,Valencia,190.201.42.17,coherent,incoherent_sentences_arg2_diff_sense.txt,,,,"any investor who acquires ual stock in an attempt to force a buy-out or recapitalization must deal with united's contentious unions furthermore prior to the ruling the federal government had regulated only the telephone companies in quebec, ontario, british columbia and the northwest territories
"
1445998677,11/21/2017 01:20:32,false,3061034194,,11/21/2017 01:18:14,false,neodev,1,42028610,VEN,20,San Cristóbal,201.243.140.158,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"as for junk-holders, they're discovering it can be a mistake to take the other side of a trade by kkr inasmuch as citicorp fell 1/2 to 32
"
1445998677,11/21/2017 01:21:25,false,3061036794,,11/21/2017 01:18:01,false,neodev,1,32878697,VEN,,,186.95.37.89,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"as for junk-holders, they're discovering it can be a mistake to take the other side of a trade by kkr inasmuch as citicorp fell 1/2 to 32
"
1445998677,11/21/2017 01:50:37,false,3061131037,,11/21/2017 01:49:28,false,neodev,1,42916569,VEN,,,190.78.4.79,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"as for junk-holders, they're discovering it can be a mistake to take the other side of a trade by kkr inasmuch as citicorp fell 1/2 to 32
"
1445998677,11/21/2017 01:53:10,false,3061139716,,11/21/2017 01:48:08,false,neodev,1,43753614,EGY,11,Cairo,197.32.196.192,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"as for junk-holders, they're discovering it can be a mistake to take the other side of a trade by kkr inasmuch as citicorp fell 1/2 to 32
"
1445998678,11/21/2017 01:20:28,false,3061034114,,11/21/2017 01:19:33,false,neodev,1,36123103,MEX,31,Mérida,189.221.47.200,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"it was like driving down the highway watching a wreck as james morgan's pick for october -- dynascan -- is a substantial 35% riskier than the market portfolio
"
1445998678,11/21/2017 01:21:01,false,3061035597,,11/21/2017 01:19:36,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"it was like driving down the highway watching a wreck as james morgan's pick for october -- dynascan -- is a substantial 35% riskier than the market portfolio
"
1445998678,11/21/2017 01:21:55,false,3061038466,,11/21/2017 01:19:28,false,elite,1,34837948,ESP,29,Madrid,37.12.230.133,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"it was like driving down the highway watching a wreck as james morgan's pick for october -- dynascan -- is a substantial 35% riskier than the market portfolio
"
1445998678,11/21/2017 01:24:41,false,3061047256,,11/21/2017 01:19:21,false,neodev,1,42011823,VEN,7,Valencia,190.201.42.17,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"it was like driving down the highway watching a wreck as james morgan's pick for october -- dynascan -- is a substantial 35% riskier than the market portfolio
"
1445998679,11/21/2017 01:18:24,false,3061027699,,11/21/2017 01:17:23,false,elite,1,43499220,VEN,17,Altagracia,186.93.71.132,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/21/2017 01:18:24,false,3061027727,,11/21/2017 01:17:17,false,neodev,1,37281035,PRT,4,Braga,94.61.110.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/21/2017 01:49:37,false,3061128073,,11/21/2017 01:47:30,false,neodev,1,43966055,EGY,14,Hehia,156.211.15.218,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/21/2017 01:49:38,false,3061128191,,11/21/2017 01:46:57,false,clixsense,0.6667,43726491,UKR,9,Khmelnitskiy,94.230.202.107,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/24/2017 23:57:26,false,3078916617,,11/24/2017 23:56:16,false,clixsense,0.6,39422187,CHL,12,Santiago,191.113.191.75,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/24/2017 23:58:24,false,3078920233,,11/24/2017 23:57:30,false,prodege,0.6667,11131207,CAN,ON,Whitby,99.232.31.152,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
1445998679,11/25/2017 00:00:11,false,3078926587,,11/24/2017 23:59:19,false,neodev,0.6667,37986572,SRB,0,Belgrade,109.92.111.164,incoherent,incoherent_sentences_arg2_diff_sense.txt,,,,"corporate managers who want to start their own business are the highest failure risks because probably, it didn't
"
