_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_classify_the_sample,dataset,please_classify_the_sample_gold,sample
1467549636,11/26/2017 20:25:32,false,3086356976,,11/26/2017 20:24:44,false,elite,0.8571,43983533,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"next to them was the red flag of the outlawed south african communist party, which has long been an anc ally and even so, ""we're looking for chaos"
1467549636,11/26/2017 20:26:53,false,3086361887,,11/26/2017 20:24:41,false,clixsense,0.8571,43890609,TUR,44,Malatya,85.104.91.112,incoherent,incoherent_sentences_arg2_random.txt,,"next to them was the red flag of the outlawed south african communist party, which has long been an anc ally and even so, ""we're looking for chaos"
1467549636,11/26/2017 20:56:07,false,3086456140,,11/26/2017 20:54:51,false,elite,0.6,43713849,SRB,00,Savski Venac,178.149.170.172,incoherent,incoherent_sentences_arg2_random.txt,,"next to them was the red flag of the outlawed south african communist party, which has long been an anc ally and even so, ""we're looking for chaos"
1467549636,11/26/2017 21:00:02,false,3086466372,,11/26/2017 20:54:50,false,elite,0.7143,42579401,SRB,00,Belgrade,87.116.179.33,incoherent,incoherent_sentences_arg2_random.txt,,"next to them was the red flag of the outlawed south african communist party, which has long been an anc ally and even so, ""we're looking for chaos"
1467549637,11/26/2017 20:17:56,false,3086332790,,11/26/2017 20:16:44,false,neodev,0.8571,24315237,PRT,09,Portimão,85.243.213.234,coherent,incoherent_sentences_arg2_random.txt,,the reason is simple specifically long-term treasury bonds ended slightly higher
1467549637,11/26/2017 20:18:26,false,3086334191,,11/26/2017 20:17:00,false,clixsense,0.7143,18490425,SRB,00,Belgrade,178.221.186.47,coherent,incoherent_sentences_arg2_random.txt,,the reason is simple specifically long-term treasury bonds ended slightly higher
1467549637,11/26/2017 20:20:30,false,3086340485,,11/26/2017 20:17:13,false,elite,0.7143,42817551,EGY,11,Cairo,41.234.33.241,coherent,incoherent_sentences_arg2_random.txt,,the reason is simple specifically long-term treasury bonds ended slightly higher
1467549637,11/26/2017 20:22:48,false,3086348377,,11/26/2017 20:17:26,false,clixsense,0.7143,40844109,TUR,44,Malatya,78.162.168.150,incoherent,incoherent_sentences_arg2_random.txt,,the reason is simple specifically long-term treasury bonds ended slightly higher
1467549638,11/26/2017 20:20:59,false,3086342148,,11/26/2017 20:19:49,false,neodev,0.8571,43366628,VEN,13,Barquisimeto,201.249.126.199,coherent,incoherent_sentences_arg2_random.txt,,mr. guber and mr. peters took encouragement from warner studio executives such as mr. semel and mr. canton too literally in other words mr. ridley hinted at this motive in answering questions from members of parliament after his announcement
1467549638,11/26/2017 20:22:18,false,3086346476,,11/26/2017 20:19:56,false,neodev,0.7143,43855541,VEN,15,Guarenas,190.79.108.166,incoherent,incoherent_sentences_arg2_random.txt,,mr. guber and mr. peters took encouragement from warner studio executives such as mr. semel and mr. canton too literally in other words mr. ridley hinted at this motive in answering questions from members of parliament after his announcement
1467549638,11/26/2017 20:23:19,false,3086349983,,11/26/2017 20:19:55,false,neodev,0.7143,38762820,VEN,25,Caracas,186.167.243.157,incoherent,incoherent_sentences_arg2_random.txt,,mr. guber and mr. peters took encouragement from warner studio executives such as mr. semel and mr. canton too literally in other words mr. ridley hinted at this motive in answering questions from members of parliament after his announcement
1467549638,11/26/2017 20:24:27,false,3086353285,,11/26/2017 20:19:58,false,neodev,0.8,43986984,VEN,13,Barquisimeto,201.249.126.199,coherent,incoherent_sentences_arg2_random.txt,,mr. guber and mr. peters took encouragement from warner studio executives such as mr. semel and mr. canton too literally in other words mr. ridley hinted at this motive in answering questions from members of parliament after his announcement
1467549639,11/26/2017 20:24:43,false,3086354353,,11/26/2017 20:24:05,false,elite,0.8571,43983533,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"under its revised proposal, atlanta-based bellsouth would have a 50% interest in the new cellular company and would be responsible for half of its debt further the democratic appointee hasn't been determined"
1467549639,11/26/2017 20:25:35,false,3086357129,,11/26/2017 20:24:12,false,elite,0.8571,43563855,RUS,56,Orël,109.61.160.226,coherent,incoherent_sentences_arg2_random.txt,,"under its revised proposal, atlanta-based bellsouth would have a 50% interest in the new cellular company and would be responsible for half of its debt further the democratic appointee hasn't been determined"
1467549639,11/26/2017 20:27:04,false,3086362426,,11/26/2017 20:25:11,false,elite,0.7143,43400906,VEN,13,Barquisimeto,186.14.170.204,coherent,incoherent_sentences_arg2_random.txt,,"under its revised proposal, atlanta-based bellsouth would have a 50% interest in the new cellular company and would be responsible for half of its debt further the democratic appointee hasn't been determined"
1467549639,11/26/2017 20:41:56,false,3086415388,,11/26/2017 20:37:42,false,elite,1.0,37009953,SRB,00,Belgrade,77.46.190.185,coherent,incoherent_sentences_arg2_random.txt,,"under its revised proposal, atlanta-based bellsouth would have a 50% interest in the new cellular company and would be responsible for half of its debt further the democratic appointee hasn't been determined"
1467549640,11/26/2017 20:12:04,false,3086317139,,11/26/2017 20:10:55,false,neodev,1.0,33256761,VEN,"","",190.79.245.250,incoherent,incoherent_sentences_arg2_random.txt,,"consider oil of olay, which p&g acquired as part of richardson-vicks international in 1985 previously it is to offer 1,800 francs for shares created on july 1, which receive partial dividends"
1467549640,11/26/2017 20:12:46,false,3086318822,,11/26/2017 20:10:52,false,neodev,0.7143,40214263,UKR,15,Lviv,31.148.255.69,coherent,incoherent_sentences_arg2_random.txt,,"consider oil of olay, which p&g acquired as part of richardson-vicks international in 1985 previously it is to offer 1,800 francs for shares created on july 1, which receive partial dividends"
1467549640,11/26/2017 20:13:36,false,3086320801,,11/26/2017 20:11:36,false,elite,0.7143,42817551,EGY,11,Cairo,41.234.33.241,incoherent,incoherent_sentences_arg2_random.txt,,"consider oil of olay, which p&g acquired as part of richardson-vicks international in 1985 previously it is to offer 1,800 francs for shares created on july 1, which receive partial dividends"
1467549640,11/26/2017 20:17:12,false,3086330554,,11/26/2017 20:14:39,false,clixsense,0.7143,40844109,TUR,44,Malatya,78.162.168.150,incoherent,incoherent_sentences_arg2_random.txt,,"consider oil of olay, which p&g acquired as part of richardson-vicks international in 1985 previously it is to offer 1,800 francs for shares created on july 1, which receive partial dividends"
1467549641,11/26/2017 20:26:18,false,3086359762,,11/26/2017 20:25:33,false,elite,0.8571,43983533,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"the prime minister and her new chancellor of the exchequer, the untested john major, need to haul the country through something like a recession to bring down inflation and set the economy moving again and the dax index fell 15.85 to end at 1507.37"
1467549641,11/26/2017 20:28:03,false,3086366095,,11/26/2017 20:25:43,false,clixsense,0.8,43893414,VEN,04,Maracay,190.78.5.0,incoherent,incoherent_sentences_arg2_random.txt,,"the prime minister and her new chancellor of the exchequer, the untested john major, need to haul the country through something like a recession to bring down inflation and set the economy moving again and the dax index fell 15.85 to end at 1507.37"
1467549641,11/26/2017 20:28:53,false,3086368672,,11/26/2017 20:25:36,false,elite,0.8571,43563855,RUS,56,Orël,109.61.160.226,incoherent,incoherent_sentences_arg2_random.txt,,"the prime minister and her new chancellor of the exchequer, the untested john major, need to haul the country through something like a recession to bring down inflation and set the economy moving again and the dax index fell 15.85 to end at 1507.37"
1467549641,11/26/2017 20:59:39,false,3086465433,,11/26/2017 20:55:41,false,neodev,0.7143,43858025,VEN,25,Caracas,186.90.147.99,incoherent,incoherent_sentences_arg2_random.txt,,"the prime minister and her new chancellor of the exchequer, the untested john major, need to haul the country through something like a recession to bring down inflation and set the economy moving again and the dax index fell 15.85 to end at 1507.37"
1467549642,11/26/2017 20:12:04,false,3086317136,,11/26/2017 20:10:55,false,neodev,1.0,33256761,VEN,"","",190.79.245.250,coherent,incoherent_sentences_arg2_random.txt,,"the economy is showing signs of weakness, particularly among manufacturers for example that figure has been inching up for several years"
1467549642,11/26/2017 20:12:46,false,3086318820,,11/26/2017 20:10:52,false,neodev,0.7143,40214263,UKR,15,Lviv,31.148.255.69,coherent,incoherent_sentences_arg2_random.txt,,"the economy is showing signs of weakness, particularly among manufacturers for example that figure has been inching up for several years"
1467549642,11/26/2017 20:13:36,false,3086320804,,11/26/2017 20:11:36,false,elite,0.7143,42817551,EGY,11,Cairo,41.234.33.241,coherent,incoherent_sentences_arg2_random.txt,,"the economy is showing signs of weakness, particularly among manufacturers for example that figure has been inching up for several years"
1467549642,11/26/2017 20:15:12,false,3086325320,,11/26/2017 20:14:29,false,clixsense,0.7143,38687457,POL,"","",37.248.156.238,coherent,incoherent_sentences_arg2_random.txt,,"the economy is showing signs of weakness, particularly among manufacturers for example that figure has been inching up for several years"
1467549643,11/26/2017 20:19:56,false,3086338750,,11/26/2017 20:19:07,false,elite,0.8571,40258091,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses specifically most new york judges are elected, and the federal age-discrimination law doesn't apply to elected officials"
1467549643,11/26/2017 20:26:59,false,3086362316,,11/26/2017 20:19:13,false,clixsense,0.6,41190343,UKR,"","",95.135.15.178,incoherent,incoherent_sentences_arg2_random.txt,,"insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses specifically most new york judges are elected, and the federal age-discrimination law doesn't apply to elected officials"
1467549643,11/26/2017 20:43:10,false,3086419656,,11/26/2017 20:42:11,false,elite,1.0,43778293,BIH,01,Vitez,77.239.30.41,coherent,incoherent_sentences_arg2_random.txt,,"insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses specifically most new york judges are elected, and the federal age-discrimination law doesn't apply to elected officials"
1467549643,11/26/2017 20:54:01,false,3086450497,,11/26/2017 20:49:30,false,elite,0.7143,42579401,SRB,00,Belgrade,87.116.179.33,coherent,incoherent_sentences_arg2_random.txt,,"insurers typically retain a small percentage of the risks they underwrite and pass on the rest of the losses specifically most new york judges are elected, and the federal age-discrimination law doesn't apply to elected officials"
1467549644,11/26/2017 20:17:11,false,3086330530,,11/26/2017 20:14:12,false,elite,0.7143,42817551,EGY,11,Cairo,41.234.33.241,coherent,incoherent_sentences_arg2_random.txt,,"dpc made a $15-a-share bid for the company in may, but dataproducts management considered the $283.7 million proposal unacceptable previously its survey of 96 firms, each with 100 to 1,000 lawyers, shows that managing partners earned an average of $395,974 in compensation and cash benefits in the firms' 1988 fiscal years"
1467549644,11/26/2017 20:17:12,false,3086330551,,11/26/2017 20:14:39,false,clixsense,0.7143,40844109,TUR,44,Malatya,78.162.168.150,incoherent,incoherent_sentences_arg2_random.txt,,"dpc made a $15-a-share bid for the company in may, but dataproducts management considered the $283.7 million proposal unacceptable previously its survey of 96 firms, each with 100 to 1,000 lawyers, shows that managing partners earned an average of $395,974 in compensation and cash benefits in the firms' 1988 fiscal years"
1467549644,11/26/2017 20:19:27,false,3086337307,,11/26/2017 20:17:57,false,neodev,0.8571,43366628,VEN,13,Barquisimeto,201.249.126.199,coherent,incoherent_sentences_arg2_random.txt,,"dpc made a $15-a-share bid for the company in may, but dataproducts management considered the $283.7 million proposal unacceptable previously its survey of 96 firms, each with 100 to 1,000 lawyers, shows that managing partners earned an average of $395,974 in compensation and cash benefits in the firms' 1988 fiscal years"
1467549644,11/26/2017 20:29:16,false,3086369700,,11/26/2017 20:26:55,false,clixsense,0.8571,43890609,TUR,44,Malatya,85.104.91.112,coherent,incoherent_sentences_arg2_random.txt,,"dpc made a $15-a-share bid for the company in may, but dataproducts management considered the $283.7 million proposal unacceptable previously its survey of 96 firms, each with 100 to 1,000 lawyers, shows that managing partners earned an average of $395,974 in compensation and cash benefits in the firms' 1988 fiscal years"
1467549645,11/26/2017 20:28:03,false,3086366103,,11/26/2017 20:25:43,false,clixsense,0.8,43893414,VEN,04,Maracay,190.78.5.0,incoherent,incoherent_sentences_arg2_random.txt,,"the economy would be thrown open to numerous types of ownership between now and 1992, including factories leased by workers or owned by shareholders, cooperatives and joint ventures also if a strike ever hits the met, the company can still sell tickets to his ""boheme"" and ""turandot"
1467549645,11/26/2017 20:28:53,false,3086368658,,11/26/2017 20:25:36,false,elite,0.8571,43563855,RUS,56,Orël,109.61.160.226,coherent,incoherent_sentences_arg2_random.txt,,"the economy would be thrown open to numerous types of ownership between now and 1992, including factories leased by workers or owned by shareholders, cooperatives and joint ventures also if a strike ever hits the met, the company can still sell tickets to his ""boheme"" and ""turandot"
1467549645,11/26/2017 20:31:35,false,3086377259,,11/26/2017 20:25:48,false,clixsense,1.0,35941984,VEN,13,Barquisimeto,190.200.158.245,incoherent,incoherent_sentences_arg2_random.txt,,"the economy would be thrown open to numerous types of ownership between now and 1992, including factories leased by workers or owned by shareholders, cooperatives and joint ventures also if a strike ever hits the met, the company can still sell tickets to his ""boheme"" and ""turandot"
1467549645,11/26/2017 20:32:47,false,3086381331,,11/26/2017 20:25:53,false,elite,0.8,40632132,EGY,11,Cairo,45.98.110.85,incoherent,incoherent_sentences_arg2_random.txt,,"the economy would be thrown open to numerous types of ownership between now and 1992, including factories leased by workers or owned by shareholders, cooperatives and joint ventures also if a strike ever hits the met, the company can still sell tickets to his ""boheme"" and ""turandot"
1467549646,11/26/2017 20:10:53,false,3086313712,,11/26/2017 20:09:30,false,neodev,1.0,33256761,VEN,"","",190.79.245.250,coherent,incoherent_sentences_arg2_random.txt,,"he favors a form of commercial rent control, which the financial community believes would make it more difficult to attract investment in the city also a 20% stake would allow honeywell to include yamatake earnings in its results"
1467549646,11/26/2017 20:13:08,false,3086319654,,11/26/2017 20:10:41,false,neodev,0.8,43786504,EGY,"","",197.32.8.102,incoherent,incoherent_sentences_arg2_random.txt,,"he favors a form of commercial rent control, which the financial community believes would make it more difficult to attract investment in the city also a 20% stake would allow honeywell to include yamatake earnings in its results"
1467549646,11/26/2017 20:17:04,false,3086330292,,11/26/2017 20:14:48,false,neodev,0.7143,43803459,VEN,23,Ciudad Ojeda,190.142.137.215,incoherent,incoherent_sentences_arg2_random.txt,,"he favors a form of commercial rent control, which the financial community believes would make it more difficult to attract investment in the city also a 20% stake would allow honeywell to include yamatake earnings in its results"
1467549646,11/26/2017 20:20:02,false,3086338993,,11/26/2017 20:10:10,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.202.107,coherent,incoherent_sentences_arg2_random.txt,,"he favors a form of commercial rent control, which the financial community believes would make it more difficult to attract investment in the city also a 20% stake would allow honeywell to include yamatake earnings in its results"
1467549647,11/26/2017 20:23:15,false,3086349818,,11/26/2017 20:21:27,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.202.107,incoherent,incoherent_sentences_arg2_random.txt,,"a former oklahoma governor, he's a thoughtful defender of presidential powers in foreign policy in fact the red and white fleet is offering east bay commuters a chance to ride the waves for the price of $10 round-trip"
1467549647,11/26/2017 20:23:35,false,3086350975,,11/26/2017 20:22:10,false,elite,1.0,29768955,GBR,H2,Lancaster,81.157.144.220,incoherent,incoherent_sentences_arg2_random.txt,,"a former oklahoma governor, he's a thoughtful defender of presidential powers in foreign policy in fact the red and white fleet is offering east bay commuters a chance to ride the waves for the price of $10 round-trip"
1467549647,11/26/2017 20:24:35,false,3086353934,,11/26/2017 20:22:20,false,neodev,0.7143,43855541,VEN,15,Guarenas,190.79.108.166,incoherent,incoherent_sentences_arg2_random.txt,,"a former oklahoma governor, he's a thoughtful defender of presidential powers in foreign policy in fact the red and white fleet is offering east bay commuters a chance to ride the waves for the price of $10 round-trip"
1467549647,11/26/2017 20:24:39,false,3086354177,,11/26/2017 20:22:30,false,clixsense,0.8571,43890609,TUR,44,Malatya,85.104.91.112,coherent,incoherent_sentences_arg2_random.txt,,"a former oklahoma governor, he's a thoughtful defender of presidential powers in foreign policy in fact the red and white fleet is offering east bay commuters a chance to ride the waves for the price of $10 round-trip"
1467549648,11/26/2017 20:27:58,false,3086365789,,11/26/2017 20:27:21,false,elite,1.0,44072010,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"the zero-coupon subordinated notes have no periodic interest payments instead it took away the need to know the bad third-quarter report of ibm, for example"
1467549648,11/26/2017 20:28:10,false,3086366377,,11/26/2017 20:27:21,false,neodev,1.0,42793188,VEN,"","",190.201.13.178,coherent,incoherent_sentences_arg2_random.txt,,"the zero-coupon subordinated notes have no periodic interest payments instead it took away the need to know the bad third-quarter report of ibm, for example"
1467549648,11/26/2017 20:28:19,false,3086366794,,11/26/2017 20:27:19,false,clixsense,0.8,41286882,POL,"","",31.0.124.123,incoherent,incoherent_sentences_arg2_random.txt,,"the zero-coupon subordinated notes have no periodic interest payments instead it took away the need to know the bad third-quarter report of ibm, for example"
1467549648,11/26/2017 20:58:06,false,3086461632,,11/26/2017 20:57:21,false,elite,1.0,41274513,BIH,01,Sarajevo,109.175.99.121,coherent,incoherent_sentences_arg2_random.txt,,"the zero-coupon subordinated notes have no periodic interest payments instead it took away the need to know the bad third-quarter report of ibm, for example"
1467549649,11/26/2017 20:26:18,false,3086359749,,11/26/2017 20:25:33,false,elite,0.8571,43983533,BIH,01,Sarajevo,77.77.217.186,incoherent,incoherent_sentences_arg2_random.txt,,"81% of dutch people supported nato. canada was the second most pro-nato country with 78% supporting the alliance, followed by the u.s. with 75%, britain with 71%, belgium with 69% and west germany with 63% finally the application of herbicide would kill off the male-fertile plants, leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed"
1467549649,11/26/2017 20:27:14,false,3086363034,,11/26/2017 20:24:46,false,neodev,0.7143,43855541,VEN,15,Guarenas,190.79.108.166,incoherent,incoherent_sentences_arg2_random.txt,,"81% of dutch people supported nato. canada was the second most pro-nato country with 78% supporting the alliance, followed by the u.s. with 75%, britain with 71%, belgium with 69% and west germany with 63% finally the application of herbicide would kill off the male-fertile plants, leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed"
1467549649,11/26/2017 20:27:53,false,3086365514,,11/26/2017 20:24:56,false,neodev,0.8333,42861604,EGY,"","",41.42.192.244,coherent,incoherent_sentences_arg2_random.txt,,"81% of dutch people supported nato. canada was the second most pro-nato country with 78% supporting the alliance, followed by the u.s. with 75%, britain with 71%, belgium with 69% and west germany with 63% finally the application of herbicide would kill off the male-fertile plants, leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed"
1467549649,11/26/2017 20:59:39,false,3086465432,,11/26/2017 20:55:41,false,neodev,0.7143,43858025,VEN,25,Caracas,186.90.147.99,incoherent,incoherent_sentences_arg2_random.txt,,"81% of dutch people supported nato. canada was the second most pro-nato country with 78% supporting the alliance, followed by the u.s. with 75%, britain with 71%, belgium with 69% and west germany with 63% finally the application of herbicide would kill off the male-fertile plants, leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed"
1467549650,11/26/2017 20:12:50,false,3086318991,,11/26/2017 20:11:59,false,neodev,0.7143,43803459,VEN,23,Ciudad Ojeda,190.142.137.215,coherent,incoherent_sentences_arg2_random.txt,,"under the circumstances, it won't be easy for gm to exceed its record 1988 fourth-quarter net of $1.4 billion that means merabank's rating for short-term deposits remains not prime"
1467549650,11/26/2017 20:13:25,false,3086320413,,11/26/2017 20:11:56,false,elite,0.7143,43639661,EGY,11,Cairo,41.69.226.62,coherent,incoherent_sentences_arg2_random.txt,,"under the circumstances, it won't be easy for gm to exceed its record 1988 fourth-quarter net of $1.4 billion that means merabank's rating for short-term deposits remains not prime"
1467549650,11/26/2017 20:14:37,false,3086323643,,11/26/2017 20:13:14,false,clixsense,0.7143,40844109,TUR,44,Malatya,78.162.168.150,incoherent,incoherent_sentences_arg2_random.txt,,"under the circumstances, it won't be easy for gm to exceed its record 1988 fourth-quarter net of $1.4 billion that means merabank's rating for short-term deposits remains not prime"
1467549650,11/26/2017 20:53:37,false,3086449279,,11/26/2017 20:50:32,false,elite,0.7143,44003207,EGY,"","",197.39.79.169,coherent,incoherent_sentences_arg2_random.txt,,"under the circumstances, it won't be easy for gm to exceed its record 1988 fourth-quarter net of $1.4 billion that means merabank's rating for short-term deposits remains not prime"
1467549651,11/26/2017 20:20:59,false,3086342150,,11/26/2017 20:19:49,false,neodev,0.8571,43366628,VEN,13,Barquisimeto,201.249.126.199,coherent,incoherent_sentences_arg2_random.txt,,the two sides also traded accusations about the cost of the packwood plan in particular the issue's yield rose to 7.93% from 7.88%
1467549651,11/26/2017 20:22:18,false,3086346479,,11/26/2017 20:19:56,false,neodev,0.7143,43855541,VEN,15,Guarenas,190.79.108.166,coherent,incoherent_sentences_arg2_random.txt,,the two sides also traded accusations about the cost of the packwood plan in particular the issue's yield rose to 7.93% from 7.88%
1467549651,11/26/2017 20:23:19,false,3086349981,,11/26/2017 20:19:55,false,neodev,0.7143,38762820,VEN,25,Caracas,186.167.243.157,coherent,incoherent_sentences_arg2_random.txt,,the two sides also traded accusations about the cost of the packwood plan in particular the issue's yield rose to 7.93% from 7.88%
1467549651,11/26/2017 20:24:27,false,3086353292,,11/26/2017 20:19:58,false,neodev,0.8,43986984,VEN,13,Barquisimeto,201.249.126.199,coherent,incoherent_sentences_arg2_random.txt,,the two sides also traded accusations about the cost of the packwood plan in particular the issue's yield rose to 7.93% from 7.88%
1467549652,11/26/2017 20:24:41,false,3086354280,,11/26/2017 20:23:37,false,elite,1.0,29768955,GBR,H2,Lancaster,81.157.144.220,incoherent,incoherent_sentences_arg2_random.txt,,"du pont's stock rose $2.50 a share to close at $117.375 in new york stock exchange composite trading yesterday while what is certain is that if americans allow another happening like the degrading bork confirmation circus, it will be at their peril"
1467549652,11/26/2017 20:26:00,false,3086358585,,11/26/2017 20:23:39,false,clixsense,0.7143,42160208,UKR,04,Dnepropetrovsk,193.19.240.114,incoherent,incoherent_sentences_arg2_random.txt,,"du pont's stock rose $2.50 a share to close at $117.375 in new york stock exchange composite trading yesterday while what is certain is that if americans allow another happening like the degrading bork confirmation circus, it will be at their peril"
1467549652,11/26/2017 20:26:04,false,3086358790,,11/26/2017 20:24:02,false,neodev,1.0,42793188,VEN,"","",190.201.13.178,coherent,incoherent_sentences_arg2_random.txt,,"du pont's stock rose $2.50 a share to close at $117.375 in new york stock exchange composite trading yesterday while what is certain is that if americans allow another happening like the degrading bork confirmation circus, it will be at their peril"
1467549652,11/26/2017 20:26:07,false,3086358976,,11/26/2017 20:23:34,false,elite,0.8571,41171441,BIH,01,Sarajevo,109.175.96.174,incoherent,incoherent_sentences_arg2_random.txt,,"du pont's stock rose $2.50 a share to close at $117.375 in new york stock exchange composite trading yesterday while what is certain is that if americans allow another happening like the degrading bork confirmation circus, it will be at their peril"
1467549653,11/26/2017 20:28:31,false,3086367371,,11/26/2017 20:26:13,false,clixsense,0.7143,42160208,UKR,04,Dnepropetrovsk,193.19.240.114,incoherent,incoherent_sentences_arg2_random.txt,,"the majority decision contended that the phrase was a rational interpretation of mr. masson's description of himself as a ""private asset but a public liability"" to anna freud and that in any case it was not defamatory on the other hand that means that if the offense deals with one part of the business, you don't attempt to seize the whole business; you attempt to seize assets related to the crime"
1467549653,11/26/2017 20:28:36,false,3086367658,,11/26/2017 20:27:09,false,elite,0.7143,43400906,VEN,13,Barquisimeto,186.14.170.204,incoherent,incoherent_sentences_arg2_random.txt,,"the majority decision contended that the phrase was a rational interpretation of mr. masson's description of himself as a ""private asset but a public liability"" to anna freud and that in any case it was not defamatory on the other hand that means that if the offense deals with one part of the business, you don't attempt to seize the whole business; you attempt to seize assets related to the crime"
1467549653,11/26/2017 20:28:39,false,3086367870,,11/26/2017 20:26:31,false,neodev,1.0,43615764,EGY,"","",62.139.97.178,incoherent,incoherent_sentences_arg2_random.txt,,"the majority decision contended that the phrase was a rational interpretation of mr. masson's description of himself as a ""private asset but a public liability"" to anna freud and that in any case it was not defamatory on the other hand that means that if the offense deals with one part of the business, you don't attempt to seize the whole business; you attempt to seize assets related to the crime"
1467549653,11/26/2017 20:29:50,false,3086371559,,11/26/2017 20:26:57,false,neodev,0.7143,38762820,VEN,25,Caracas,186.167.243.157,coherent,incoherent_sentences_arg2_random.txt,,"the majority decision contended that the phrase was a rational interpretation of mr. masson's description of himself as a ""private asset but a public liability"" to anna freud and that in any case it was not defamatory on the other hand that means that if the offense deals with one part of the business, you don't attempt to seize the whole business; you attempt to seize assets related to the crime"
1467549654,11/26/2017 20:20:07,false,3086339100,,11/26/2017 20:19:02,false,elite,0.7143,43691638,KEN,05,Nairobi,197.237.216.100,coherent,incoherent_sentences_arg2_random.txt,,"stevric's principals, richard and steven buckley, said they led the acquisition group that acquired the nathan's famous inc. restaurant chain and subsequently served as the top officers of the company furthermore putting it all together, we have a negative scenario that doesn't look like it will improve overnight"
1467549654,11/26/2017 20:21:50,false,3086345073,,11/26/2017 20:18:48,false,elite,0.7143,40993312,BIH,01,Zenica,109.163.151.195,coherent,incoherent_sentences_arg2_random.txt,,"stevric's principals, richard and steven buckley, said they led the acquisition group that acquired the nathan's famous inc. restaurant chain and subsequently served as the top officers of the company furthermore putting it all together, we have a negative scenario that doesn't look like it will improve overnight"
1467549654,11/26/2017 20:51:15,false,3086442710,,11/26/2017 20:49:10,false,elite,1.0,37009953,SRB,00,Belgrade,77.46.190.185,coherent,incoherent_sentences_arg2_random.txt,,"stevric's principals, richard and steven buckley, said they led the acquisition group that acquired the nathan's famous inc. restaurant chain and subsequently served as the top officers of the company furthermore putting it all together, we have a negative scenario that doesn't look like it will improve overnight"
1467549654,11/26/2017 20:51:37,false,3086443989,,11/26/2017 20:49:11,false,neodev,0.7143,43858025,VEN,25,Caracas,186.90.147.99,incoherent,incoherent_sentences_arg2_random.txt,,"stevric's principals, richard and steven buckley, said they led the acquisition group that acquired the nathan's famous inc. restaurant chain and subsequently served as the top officers of the company furthermore putting it all together, we have a negative scenario that doesn't look like it will improve overnight"
1467549655,11/26/2017 20:12:04,false,3086317130,,11/26/2017 20:10:55,false,neodev,1.0,33256761,VEN,"","",190.79.245.250,coherent,incoherent_sentences_arg2_random.txt,,westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers also it is assessing the strategies ryder's management may follow in addressing significant challenges in some major markets
1467549655,11/26/2017 20:12:46,false,3086318818,,11/26/2017 20:10:52,false,neodev,0.7143,40214263,UKR,15,Lviv,31.148.255.69,coherent,incoherent_sentences_arg2_random.txt,,westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers also it is assessing the strategies ryder's management may follow in addressing significant challenges in some major markets
1467549655,11/26/2017 20:13:36,false,3086320803,,11/26/2017 20:11:36,false,elite,0.7143,42817551,EGY,11,Cairo,41.234.33.241,coherent,incoherent_sentences_arg2_random.txt,,westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers also it is assessing the strategies ryder's management may follow in addressing significant challenges in some major markets
1467549655,11/26/2017 20:17:12,false,3086330558,,11/26/2017 20:14:39,false,clixsense,0.7143,40844109,TUR,44,Malatya,78.162.168.150,incoherent,incoherent_sentences_arg2_random.txt,,westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers also it is assessing the strategies ryder's management may follow in addressing significant challenges in some major markets
1467549656,11/26/2017 20:27:58,false,3086365782,,11/26/2017 20:27:21,false,elite,1.0,44072010,BIH,01,Sarajevo,77.77.217.186,coherent,incoherent_sentences_arg2_random.txt,,"after four years, though, the south gardens design is 100% uncollaborated jennifer bartlett because this is clever, subliminal advertising that really says, `smokers have rights, too"
1467549656,11/26/2017 20:28:10,false,3086366379,,11/26/2017 20:27:21,false,neodev,1.0,42793188,VEN,"","",190.201.13.178,incoherent,incoherent_sentences_arg2_random.txt,,"after four years, though, the south gardens design is 100% uncollaborated jennifer bartlett because this is clever, subliminal advertising that really says, `smokers have rights, too"
